region,suburb,quarter,median_rent,rent_growth,lag_median_rent,bond_count,lag_bond_count,log_bond_count,lag_log_bond_count
Mornington Peninsula,Frankston,2025Q2,540,1.8867924528301883,530.0,1972,1955.0,7.587310506022615,7.578656850594762
Mornington Peninsula,Frankston,2025Q3,550,1.85185185185186,540.0,1990,1972.0,7.596392304064196,7.587310506022615
North Western Melbourne,Gladstone Park-Tullamarine,2018Q1,370,,,603,,6.403574197934815,
North Western Melbourne,Gladstone Park-Tullamarine,2018Q2,380,2.7027027027026973,370.0,613,603.0,6.419994928147142,6.403574197934815
North Western Melbourne,Gladstone Park-Tullamarine,2018Q3,380,0.0,380.0,630,613.0,6.447305862541213,6.419994928147142
North Western Melbourne,Gladstone Park-Tullamarine,2018Q4,380,0.0,380.0,623,630.0,6.436150368369428,6.447305862541213
North Western Melbourne,Gladstone Park-Tullamarine,2019Q1,380,0.0,380.0,627,623.0,6.4425401664681985,6.436150368369428
North Western Melbourne,Gladstone Park-Tullamarine,2019Q2,388,2.1052631578947434,380.0,626,627.0,6.440946540632921,6.4425401664681985
North Western Melbourne,Gladstone Park-Tullamarine,2019Q3,390,0.5154639175257714,388.0,641,626.0,6.464588303689961,6.440946540632921
North Western Melbourne,Gladstone Park-Tullamarine,2019Q4,390,0.0,390.0,647,641.0,6.473890696352274,6.464588303689961
North Western Melbourne,Gladstone Park-Tullamarine,2020Q1,395,1.2820512820512775,390.0,646,647.0,6.472346294500901,6.473890696352274
North Western Melbourne,Gladstone Park-Tullamarine,2020Q2,390,-1.2658227848101222,395.0,694,646.0,6.543911845564792,6.472346294500901
North Western Melbourne,Gladstone Park-Tullamarine,2020Q3,390,0.0,390.0,645,694.0,6.470799503782602,6.543911845564792
North Western Melbourne,Gladstone Park-Tullamarine,2020Q4,390,0.0,390.0,626,645.0,6.440946540632921,6.470799503782602
North Western Melbourne,Gladstone Park-Tullamarine,2021Q1,390,0.0,390.0,614,626.0,6.421622267806518,6.440946540632921
North Western Melbourne,Gladstone Park-Tullamarine,2021Q2,390,0.0,390.0,568,614.0,6.343880434126331,6.421622267806518
North Western Melbourne,Gladstone Park-Tullamarine,2021Q3,390,0.0,390.0,598,568.0,6.395261598115449,6.343880434126331
North Western Melbourne,Gladstone Park-Tullamarine,2021Q4,400,2.564102564102555,390.0,603,598.0,6.403574197934815,6.395261598115449
North Western Melbourne,Gladstone Park-Tullamarine,2022Q1,400,0.0,400.0,650,603.0,6.478509642208569,6.403574197934815
North Western Melbourne,Gladstone Park-Tullamarine,2022Q2,400,0.0,400.0,622,650.0,6.434546518787453,6.478509642208569
North Western Melbourne,Gladstone Park-Tullamarine,2022Q3,410,2.499999999999991,400.0,638,622.0,6.459904454377535,6.434546518787453
North Western Melbourne,Gladstone Park-Tullamarine,2022Q4,410,0.0,410.0,614,638.0,6.421622267806518,6.459904454377535
North Western Melbourne,Gladstone Park-Tullamarine,2023Q1,420,2.4390243902439046,410.0,553,614.0,6.317164686747284,6.421622267806518
North Western Melbourne,Gladstone Park-Tullamarine,2023Q2,430,2.3809523809523725,420.0,574,553.0,6.354370040797351,6.317164686747284
North Western Melbourne,Gladstone Park-Tullamarine,2023Q3,440,2.3255813953488413,430.0,529,574.0,6.272877006546167,6.354370040797351
North Western Melbourne,Gladstone Park-Tullamarine,2023Q4,450,2.2727272727272707,440.0,542,529.0,6.297109319933935,6.272877006546167
North Western Melbourne,Gladstone Park-Tullamarine,2024Q1,480,6.666666666666665,450.0,520,542.0,6.255750041753367,6.297109319933935
North Western Melbourne,Gladstone Park-Tullamarine,2024Q2,495,3.125,480.0,518,520.0,6.251903883165888,6.255750041753367
North Western Melbourne,Gladstone Park-Tullamarine,2024Q3,500,1.0101010101010166,495.0,528,518.0,6.270988431858299,6.251903883165888
North Western Melbourne,Gladstone Park-Tullamarine,2024Q4,520,4.0000000000000036,500.0,502,528.0,6.220590170099739,6.270988431858299
North Western Melbourne,Gladstone Park-Tullamarine,2025Q1,520,0.0,520.0,511,502.0,6.238324625039508,6.220590170099739
North Western Melbourne,Gladstone Park-Tullamarine,2025Q2,530,1.9230769230769162,520.0,491,511.0,6.198478716492308,6.238324625039508
North Western Melbourne,Gladstone Park-Tullamarine,2025Q3,530,0.0,530.0,485,491.0,6.186208623900494,6.198478716492308
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2018Q1,475,,,1951,,7.5766097669730375,
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2018Q2,475,0.0,475.0,1998,1951.0,7.6004023345004,7.5766097669730375
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2018Q3,480,1.0526315789473717,475.0,1988,1998.0,7.5953872788539725,7.6004023345004
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2018Q4,485,1.041666666666674,480.0,2007,1988.0,7.60489448081162,7.5953872788539725
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2019Q1,490,1.0309278350515427,485.0,1973,2007.0,7.587817219993427,7.60489448081162
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2019Q2,500,2.0408163265306145,490.0,1953,1973.0,7.577633832602728,7.587817219993427
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2019Q3,500,0.0,500.0,1919,1953.0,7.560080465021827,7.577633832602728
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2019Q4,500,0.0,500.0,1955,1919.0,7.578656850594762,7.560080465021827
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2020Q1,500,0.0,500.0,2067,1955.0,7.63433723562832,7.578656850594762
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2020Q2,500,0.0,500.0,2055,2067.0,7.628517626575055,7.63433723562832
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2020Q3,500,0.0,500.0,2057,2055.0,7.629489916393995,7.628517626575055
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2020Q4,495,-1.0000000000000009,500.0,2059,2057.0,7.630461261783627,7.629489916393995
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2021Q1,480,-3.0303030303030276,495.0,2083,2059.0,7.642044402873258,7.630461261783627
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2021Q2,480,0.0,480.0,2255,2083.0,7.721348612617949,7.642044402873258
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2021Q3,480,0.0,480.0,2336,2255.0,7.756623334538858,7.721348612617949
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2021Q4,480,0.0,480.0,2403,2336.0,7.784889295655098,7.756623334538858
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2022Q1,490,2.083333333333326,480.0,2329,2403.0,7.753623546559746,7.784889295655098
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2022Q2,500,2.0408163265306145,490.0,2226,2329.0,7.708410667257367,7.753623546559746
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2022Q3,515,3.0000000000000027,500.0,2230,2226.0,7.7102051944325325,7.708410667257367
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2022Q4,530,2.9126213592232997,515.0,2123,2230.0,7.66105638236183,7.7102051944325325
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2023Q1,550,3.7735849056603765,530.0,2026,2123.0,7.614312146452,7.66105638236183
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2023Q2,570,3.6363636363636376,550.0,1940,2026.0,7.57095858316901,7.614312146452
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2023Q3,590,3.5087719298245723,570.0,1893,1940.0,7.546446273746024,7.57095858316901
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2023Q4,610,3.3898305084745672,590.0,1849,1893.0,7.52294091807237,7.546446273746024
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2024Q1,630,3.2786885245901676,610.0,1827,1849.0,7.510977752014095,7.52294091807237
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2024Q2,650,3.1746031746031855,630.0,1846,1827.0,7.52131798019924,7.510977752014095
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2024Q3,660,1.538461538461533,650.0,1880,1846.0,7.53955882930103,7.52131798019924
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2024Q4,680,3.0303030303030276,660.0,1930,1880.0,7.565793282428515,7.53955882930103
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2025Q1,680,0.0,680.0,1988,1930.0,7.5953872788539725,7.565793282428515
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2025Q2,690,1.4705882352941124,680.0,2015,1988.0,7.60887062919126,7.5953872788539725
Inner Eastern Melbourne,Glen Waverley-Mulgrave,2025Q3,695,0.7246376811594235,690.0,1967,2015.0,7.584773077612199,7.60887062919126
Southern Melbourne,Hampton-Beaumaris,2018Q1,550,,,1210,,7.099201743553092,
Southern Melbourne,Hampton-Beaumaris,2018Q2,550,0.0,550.0,1241,1210.0,7.124478262493424,7.099201743553092
Southern Melbourne,Hampton-Beaumaris,2018Q3,570,3.6363636363636376,550.0,1229,1241.0,7.114769448366463,7.124478262493424
Southern Melbourne,Hampton-Beaumaris,2018Q4,570,0.0,570.0,1233,1229.0,7.1180162044653335,7.114769448366463
Southern Melbourne,Hampton-Beaumaris,2019Q1,575,0.8771929824561431,570.0,1225,1233.0,7.111512116496157,7.1180162044653335
Southern Melbourne,Hampton-Beaumaris,2019Q2,595,3.4782608695652195,575.0,1189,1225.0,7.081708586105575,7.111512116496157
Southern Melbourne,Hampton-Beaumaris,2019Q3,580,-2.5210084033613467,595.0,1201,1189.0,7.091742115095153,7.081708586105575
Southern Melbourne,Hampton-Beaumaris,2019Q4,580,0.0,580.0,1218,1201.0,7.105786129481271,7.091742115095153
Southern Melbourne,Hampton-Beaumaris,2020Q1,595,2.586206896551735,580.0,1259,1218.0,7.138866999945524,7.105786129481271
Southern Melbourne,Hampton-Beaumaris,2020Q2,585,-1.6806722689075682,595.0,1270,1259.0,7.147559271189454,7.138866999945524
Southern Melbourne,Hampton-Beaumaris,2020Q3,595,1.7094017094017033,585.0,1201,1270.0,7.091742115095153,7.147559271189454
Southern Melbourne,Hampton-Beaumaris,2020Q4,585,-1.6806722689075682,595.0,1205,1201.0,7.095064377287131,7.091742115095153
Southern Melbourne,Hampton-Beaumaris,2021Q1,585,0.0,585.0,1214,1205.0,7.102499355774649,7.095064377287131
Southern Melbourne,Hampton-Beaumaris,2021Q2,590,0.8547008547008517,585.0,1194,1214.0,7.085901464365611,7.102499355774649
Southern Melbourne,Hampton-Beaumaris,2021Q3,580,-1.6949152542372836,590.0,1260,1194.0,7.13966033596492,7.085901464365611
Southern Melbourne,Hampton-Beaumaris,2021Q4,600,3.4482758620689724,580.0,1221,1260.0,7.108244139731541,7.13966033596492
Southern Melbourne,Hampton-Beaumaris,2022Q1,595,-0.8333333333333304,600.0,1189,1221.0,7.081708586105575,7.108244139731541
Southern Melbourne,Hampton-Beaumaris,2022Q2,600,0.8403361344537785,595.0,1191,1189.0,7.083387847625295,7.081708586105575
Southern Melbourne,Hampton-Beaumaris,2022Q3,600,0.0,600.0,1174,1191.0,7.069023426578259,7.083387847625295
Southern Melbourne,Hampton-Beaumaris,2022Q4,600,0.0,600.0,1119,1174.0,7.02108396428914,7.069023426578259
Southern Melbourne,Hampton-Beaumaris,2023Q1,630,5.000000000000004,600.0,1070,1119.0,6.976348070447749,7.02108396428914
Southern Melbourne,Hampton-Beaumaris,2023Q2,650,3.1746031746031855,630.0,1032,1070.0,6.940222469119639,6.976348070447749
Southern Melbourne,Hampton-Beaumaris,2023Q3,680,4.615384615384621,650.0,980,1032.0,6.8885724595653635,6.940222469119639
Southern Melbourne,Hampton-Beaumaris,2023Q4,695,2.2058823529411686,680.0,979,980.0,6.887552571664617,6.8885724595653635
Southern Melbourne,Hampton-Beaumaris,2024Q1,700,0.7194244604316502,695.0,1045,979.0,6.952728644624869,6.887552571664617
Southern Melbourne,Hampton-Beaumaris,2024Q2,700,0.0,700.0,1056,1045.0,6.963189985870238,6.952728644624869
Southern Melbourne,Hampton-Beaumaris,2024Q3,715,2.1428571428571352,700.0,1069,1056.0,6.975413927455952,6.963189985870238
Southern Melbourne,Hampton-Beaumaris,2024Q4,730,2.0979020979021046,715.0,1087,1069.0,6.992096427415888,6.975413927455952
Southern Melbourne,Hampton-Beaumaris,2025Q1,750,2.7397260273972712,730.0,1007,1087.0,6.915723448631314,6.992096427415888
Southern Melbourne,Hampton-Beaumaris,2025Q2,750,0.0,750.0,1031,1007.0,6.939253946041508,6.915723448631314
Southern Melbourne,Hampton-Beaumaris,2025Q3,750,0.0,750.0,1012,1031.0,6.920671504248683,6.939253946041508
Mornington Peninsula,Hastings-Flinders,2018Q1,370,,,840,,6.734591659972948,
Mornington Peninsula,Hastings-Flinders,2018Q2,370,0.0,370.0,794,840.0,6.678342114654332,6.734591659972948
Mornington Peninsula,Hastings-Flinders,2018Q3,375,1.3513513513513598,370.0,794,794.0,6.678342114654332,6.678342114654332
Mornington Peninsula,Hastings-Flinders,2018Q4,378,0.8000000000000007,375.0,800,794.0,6.68586094706836,6.678342114654332
Mornington Peninsula,Hastings-Flinders,2019Q1,380,0.5291005291005346,378.0,821,800.0,6.71174039505618,6.68586094706836
Mornington Peninsula,Hastings-Flinders,2019Q2,385,1.3157894736842035,380.0,833,821.0,6.726233402358747,6.71174039505618
Mornington Peninsula,Hastings-Flinders,2019Q3,390,1.298701298701288,385.0,815,833.0,6.704414354964107,6.726233402358747
Mornington Peninsula,Hastings-Flinders,2019Q4,395,1.2820512820512775,390.0,826,815.0,6.717804695023691,6.704414354964107
Mornington Peninsula,Hastings-Flinders,2020Q1,400,1.2658227848101333,395.0,844,826.0,6.739336627357174,6.717804695023691
Mornington Peninsula,Hastings-Flinders,2020Q2,400,0.0,400.0,802,844.0,6.688354713946762,6.739336627357174
Mornington Peninsula,Hastings-Flinders,2020Q3,400,0.0,400.0,776,802.0,6.655440350367647,6.688354713946762
Mornington Peninsula,Hastings-Flinders,2020Q4,420,5.000000000000004,400.0,751,776.0,6.62273632394984,6.655440350367647
Mornington Peninsula,Hastings-Flinders,2021Q1,420,0.0,420.0,692,751.0,6.541029999189903,6.62273632394984
Mornington Peninsula,Hastings-Flinders,2021Q2,420,0.0,420.0,687,692.0,6.5337888379333435,6.541029999189903
Mornington Peninsula,Hastings-Flinders,2021Q3,430,2.3809523809523725,420.0,665,687.0,6.501289670540389,6.5337888379333435
Mornington Peninsula,Hastings-Flinders,2021Q4,440,2.3255813953488413,430.0,600,665.0,6.398594934535208,6.501289670540389
Mornington Peninsula,Hastings-Flinders,2022Q1,450,2.2727272727272707,440.0,618,600.0,6.428105272684596,6.398594934535208
Mornington Peninsula,Hastings-Flinders,2022Q2,480,6.666666666666665,450.0,620,618.0,6.431331081933479,6.428105272684596
Mornington Peninsula,Hastings-Flinders,2022Q3,480,0.0,480.0,633,620.0,6.452048954437226,6.431331081933479
Mornington Peninsula,Hastings-Flinders,2022Q4,490,2.083333333333326,480.0,692,633.0,6.541029999189903,6.452048954437226
Mornington Peninsula,Hastings-Flinders,2023Q1,500,2.0408163265306145,490.0,707,692.0,6.56244409369372,6.541029999189903
Mornington Peninsula,Hastings-Flinders,2023Q2,500,0.0,500.0,719,707.0,6.579251212010101,6.56244409369372
Mornington Peninsula,Hastings-Flinders,2023Q3,500,0.0,500.0,723,719.0,6.584791392385716,6.579251212010101
Mornington Peninsula,Hastings-Flinders,2023Q4,510,2.0000000000000018,500.0,696,723.0,6.546785410760524,6.584791392385716
Mornington Peninsula,Hastings-Flinders,2024Q1,520,1.9607843137254832,510.0,669,696.0,6.507277712385012,6.546785410760524
Mornington Peninsula,Hastings-Flinders,2024Q2,530,1.9230769230769162,520.0,655,669.0,6.486160788944089,6.507277712385012
Mornington Peninsula,Hastings-Flinders,2024Q3,550,3.7735849056603765,530.0,636,655.0,6.456769655572163,6.486160788944089
Mornington Peninsula,Hastings-Flinders,2024Q4,550,0.0,550.0,655,636.0,6.486160788944089,6.456769655572163
Mornington Peninsula,Hastings-Flinders,2025Q1,550,0.0,550.0,629,655.0,6.4457198193855785,6.486160788944089
Mornington Peninsula,Hastings-Flinders,2025Q2,565,2.7272727272727337,550.0,602,629.0,6.401917196727186,6.4457198193855785
Mornington Peninsula,Hastings-Flinders,2025Q3,580,2.6548672566371723,565.0,587,602.0,6.376726947898627,6.401917196727186
Inner Eastern Melbourne,Hawthorn,2018Q1,410,,,1918,,7.5595594960077,
Inner Eastern Melbourne,Hawthorn,2018Q2,420,2.4390243902439046,410.0,1922,1918.0,7.56164174558878,7.5595594960077
Inner Eastern Melbourne,Hawthorn,2018Q3,420,0.0,420.0,1893,1922.0,7.546446273746024,7.56164174558878
Inner Eastern Melbourne,Hawthorn,2018Q4,425,1.1904761904761862,420.0,1924,1893.0,7.562681246721884,7.546446273746024
Inner Eastern Melbourne,Hawthorn,2019Q1,430,1.17647058823529,425.0,1926,1924.0,7.563719668414366,7.562681246721884
Inner Eastern Melbourne,Hawthorn,2019Q2,428,-0.46511627906976605,430.0,1848,1926.0,7.522400231387125,7.563719668414366
Inner Eastern Melbourne,Hawthorn,2019Q3,430,0.4672897196261738,428.0,1799,1848.0,7.495541943884256,7.522400231387125
Inner Eastern Melbourne,Hawthorn,2019Q4,430,0.0,430.0,1755,1799.0,7.470793774195062,7.495541943884256
Inner Eastern Melbourne,Hawthorn,2020Q1,435,1.1627906976744207,430.0,1743,1755.0,7.463936604468925,7.470793774195062
Inner Eastern Melbourne,Hawthorn,2020Q2,440,1.1494252873563315,435.0,1747,1743.0,7.466227556215481,7.463936604468925
Inner Eastern Melbourne,Hawthorn,2020Q3,430,-2.2727272727272707,440.0,1719,1747.0,7.450079569807499,7.466227556215481
Inner Eastern Melbourne,Hawthorn,2020Q4,420,-2.3255813953488413,430.0,1766,1719.0,7.4770384723196965,7.450079569807499
Inner Eastern Melbourne,Hawthorn,2021Q1,400,-4.761904761904767,420.0,1813,1766.0,7.503289630675082,7.4770384723196965
Inner Eastern Melbourne,Hawthorn,2021Q2,385,-3.749999999999998,400.0,1972,1813.0,7.587310506022615,7.503289630675082
Inner Eastern Melbourne,Hawthorn,2021Q3,380,-1.2987012987012991,385.0,2013,1972.0,7.607878073278507,7.587310506022615
Inner Eastern Melbourne,Hawthorn,2021Q4,375,-1.3157894736842146,380.0,2033,2013.0,7.617759576608505,7.607878073278507
Inner Eastern Melbourne,Hawthorn,2022Q1,375,0.0,375.0,2033,2033.0,7.617759576608505,7.617759576608505
Inner Eastern Melbourne,Hawthorn,2022Q2,375,0.0,375.0,1988,2033.0,7.5953872788539725,7.617759576608505
Inner Eastern Melbourne,Hawthorn,2022Q3,385,2.6666666666666616,375.0,2058,1988.0,7.629975707027789,7.5953872788539725
Inner Eastern Melbourne,Hawthorn,2022Q4,400,3.8961038961038863,385.0,2007,2058.0,7.60489448081162,7.629975707027789
Inner Eastern Melbourne,Hawthorn,2023Q1,420,5.000000000000004,400.0,1843,2007.0,7.519692404116539,7.60489448081162
Inner Eastern Melbourne,Hawthorn,2023Q2,450,7.14285714285714,420.0,1724,1843.0,7.45298232946546,7.519692404116539
Inner Eastern Melbourne,Hawthorn,2023Q3,470,4.444444444444451,450.0,1587,1724.0,7.370230641807081,7.45298232946546
Inner Eastern Melbourne,Hawthorn,2023Q4,495,5.319148936170204,470.0,1481,1587.0,7.301147805856032,7.370230641807081
Inner Eastern Melbourne,Hawthorn,2024Q1,520,5.050505050505061,495.0,1445,1481.0,7.27655640271871,7.301147805856032
Inner Eastern Melbourne,Hawthorn,2024Q2,539,3.653846153846163,520.0,1448,1445.0,7.278628942320682,7.27655640271871
Inner Eastern Melbourne,Hawthorn,2024Q3,530,-1.6697588126159513,539.0,1566,1448.0,7.356918242356021,7.278628942320682
Inner Eastern Melbourne,Hawthorn,2024Q4,530,0.0,530.0,1626,1566.0,7.394493107219038,7.356918242356021
Inner Eastern Melbourne,Hawthorn,2025Q1,530,0.0,530.0,1653,1626.0,7.4109518755836366,7.394493107219038
Inner Eastern Melbourne,Hawthorn,2025Q2,530,0.0,530.0,1650,1653.0,7.409136443920128,7.4109518755836366
Inner Eastern Melbourne,Hawthorn,2025Q3,550,3.7735849056603765,530.0,1531,1650.0,7.3343293503005365,7.409136443920128
North Eastern Melbourne,Heidelberg-Heidelberg West,2018Q1,400,,,1427,,7.2640301428995295,
North Eastern Melbourne,Heidelberg-Heidelberg West,2018Q2,410,2.499999999999991,400.0,1431,1427.0,7.266827347520591,7.2640301428995295
North Eastern Melbourne,Heidelberg-Heidelberg West,2018Q3,420,2.4390243902439046,410.0,1415,1431.0,7.255591274253665,7.266827347520591
North Eastern Melbourne,Heidelberg-Heidelberg West,2018Q4,410,-2.3809523809523836,420.0,1398,1415.0,7.243512974665482,7.255591274253665
North Eastern Melbourne,Heidelberg-Heidelberg West,2019Q1,420,2.4390243902439046,410.0,1395,1398.0,7.241366283322318,7.243512974665482
North Eastern Melbourne,Heidelberg-Heidelberg West,2019Q2,420,0.0,420.0,1355,1395.0,7.212294468500341,7.241366283322318
